CommunityDistrict,BreedName,BreedCount,BreedSum
409.0,Goldendoodle,1,1552
409.0,Great Dane,1,1552
409.0,Great Pyrenees,1,1552
409.0,Greyhound,5,1552
409.0,Havanese,40,1552
409.0,Irish Terrier,1,1552
409.0,Italian Greyhound,3,1552
409.0,Jack Russell Terrier,20,1552
409.0,Jindo,1,1552
409.0,Labradoodle,2,1552
409.0,Labrador Retriever,41,1552
409.0,Labrador Retriever Crossbreed,36,1552
409.0,Lhasa Apso,12,1552
409.0,Maltese,67,1552
409.0,Maltese Crossbreed,9,1552
409.0,Maltipoo,5,1552
409.0,Mastiff,1,1552
409.0,"Mastiff, Bull",1,1552
409.0,"Mastiff, Neapolitan",1,1552
409.0,"Mastiff, Old English",1,1552
409.0,Miniature Pinscher,11,1552
409.0,Miniature Schnauzer,9,1552
409.0,Morkie,5,1552
409.0,Newfoundland,2,1552
409.0,Norwich Terrier,1,1552
409.0,Papillon,4,1552
409.0,Parson Russell Terrier,2,1552
409.0,Pekingese,5,1552
409.0,Pointer,2,1552
409.0,Pomeranian,40,1552
409.0,Pomeranian Crossbreed,3,1552
409.0,Poodle,13,1552
409.0,Poodle Crossbreed,8,1552
409.0,"Poodle, Miniature",11,1552
409.0,"Poodle, Standard",20,1552
409.0,"Poodle, Toy",6,1552
409.0,Pug,23,1552
409.0,Puggle,12,1552
409.0,Puli,2,1552
409.0,Rat Terrier,4,1552
409.0,Redbone Coonhound,1,1552
409.0,Rhodesian Ridgeback,3,1552
409.0,Rottweiler,17,1552
409.0,Rottweiler Crossbreed,2,1552
409.0,Saint Bernard,1,1552
409.0,"Schnauzer, Miniature",6,1552
409.0,"Schnauzer, Miniature Crossbreed",1,1552
409.0,"Schnauzer, Standard",2,1552
409.0,Scottish Terrier,1,1552
409.0,"Shar-Pei, Chinese",2,1552
409.0,Shetland Sheepdog,2,1552
409.0,Shiba Inu,10,1552
409.0,Shih Tzu,75,1552
409.0,Shih Tzu Crossbreed,15,1552
409.0,Siberian Husky,32,1552
409.0,Silky Terrier,8,1552
409.0,Skye Terrier,2,1552
409.0,Spinone Italiano,2,1552
409.0,Staffordshire Bull Terrier,6,1552
409.0,Terrier Crossbreed,4,1552
409.0,Terrier mix,5,1552
409.0,Tibetan Spaniel,1,1552
409.0,Tibetan Terrier,1,1552
409.0,Toy Fox Terrier,1,1552
409.0,Unknown,225,1552
409.0,Weimaraner,1,1552
409.0,"Welsh Corgi, Pembroke",1,1552
409.0,West High White Terrier,3,1552
409.0,West Highland White Terrier,1,1552
409.0,Wheaton Terrier,2,1552
409.0,Wire Fox Terrier,1,1552
409.0,Yorkshire Terrier,112,1552
409.0,Yorkshire Terrier Crossbreed,7,1552
410.0,Akita,1,1309
410.0,American Eskimo dog,1,1309
410.0,American Pit Bull Mix / Pit Bull Mix,45,1309
410.0,American Pit Bull Terrier/Pit Bull,59,1309
410.0,American Staffordshire Terrier ,12,1309
410.0,Australian Shepherd,2,1309
410.0,Australian Silky Terrier,3,1309
410.0,Basset Hound,1,1309
410.0,Bassett Hound,1,1309
410.0,Beagle,30,1309
410.0,Beagle Crossbreed,8,1309
410.0,Belgian Malinois,1,1309
410.0,Bichon Frise,19,1309
410.0,Bluetick Coonhound,1,1309
410.0,Border Collie,1,1309
410.0,Border Terrier,1,1309
410.0,Boston Terrier,8,1309
410.0,Boxer,11,1309
410.0,Brussels Griffon,2,1309
410.0,"Bull Dog, English",12,1309
410.0,"Bull Dog, French",5,1309
410.0,Bull Terrier,4,1309
410.0,Bulldog,4,1309
410.0,Cairn Terrier,3,1309
410.0,Cane Corso,1,1309
410.0,Cavalier King Charles Spaniel,13,1309
410.0,Chihuahua,58,1309
410.0,Chihuahua Crossbreed,7,1309
410.0,Chinese Shar-Pei,3,1309
410.0,Chow Chow,2,1309
410.0,Cocker Spaniel,15,1309
410.0,Collie Crossbreed,3,1309
410.0,"Collie, Bearded ",2,1309
410.0,Dachshund,1,1309
410.0,Dachshund Crossbreed,2,1309
410.0,Dachshund Smooth Coat,4,1309
410.0,Dachshund Smooth Coat Miniature,3,1309
410.0,"Dachshund, Long Haired",2,1309
410.0,"Dachshund, Long Haired Miniature",1,1309
410.0,"Dachshund, Wirehaired, Miniature",1,1309
410.0,Dalmatian,2,1309
410.0,Doberman Pinscher,2,1309
410.0,Dogo Argentino,1,1309
410.0,Dogue de Bordeaux,1,1309
410.0,Dutch Shepherd,1,1309
410.0,English Cocker Spaniel,2,1309
410.0,English Springer Spaniel,2,1309
410.0,French Bulldog,7,1309
410.0,German Shepherd Crossbreed,22,1309
410.0,German Shepherd Dog,50,1309
410.0,Golden Retriever,21,1309
410.0,Goldendoodle,1,1309
410.0,Havanese,10,1309
410.0,Italian Greyhound,1,1309
410.0,Jack Russell Terrier,18,1309
410.0,Japanese Chin,1,1309
410.0,Japanese Chin/Spaniel,1,1309
410.0,Labradoodle,4,1309
410.0,Labrador Retriever,44,1309
410.0,Labrador Retriever Crossbreed,29,1309
410.0,Lhasa Apso,14,1309
410.0,Maltese,37,1309
410.0,Maltese Crossbreed,15,1309
410.0,Maltipoo,3,1309
410.0,Manchester Terrier,1,1309
410.0,Mastiff,1,1309
410.0,"Mastiff, Bull",1,1309
410.0,Miniature Pinscher,8,1309
410.0,Miniature Schnauzer,2,1309
410.0,Morkie,3,1309
410.0,Newfoundland,1,1309
410.0,Papillon,1,1309
410.0,Parson Russell Terrier,1,1309
410.0,Pekingese,12,1309
410.0,Pembroke Welsh Corgi,1,1309
410.0,Plott,1,1309
410.0,Pointer,1,1309
410.0,Pomeranian,21,1309
410.0,Pomeranian Crossbreed,1,1309
410.0,Poodle,7,1309
410.0,Poodle Crossbreed,5,1309
410.0,"Poodle, Miniature",7,1309
410.0,"Poodle, Standard",10,1309
410.0,"Poodle, Toy",7,1309
410.0,Pug,20,1309
410.0,Puggle,8,1309
410.0,Rat Terrier,5,1309
410.0,Rottweiler,15,1309
410.0,Samoyed,1,1309
410.0,"Schnauzer, Miniature",11,1309
410.0,Scottish Terrier,1,1309
410.0,Shetland Sheepdog,2,1309
410.0,Shiba Inu,9,1309
410.0,Shih Tzu,95,1309
410.0,Shih Tzu Crossbreed,11,1309
410.0,Siberian Husky,24,1309
410.0,Siberian Husky Crossbreed,1,1309
410.0,Silky Terrier,5,1309
410.0,Staffordshire Bull Terrier,8,1309
410.0,Standard Schnauzer,2,1309
410.0,Terrier Crossbreed,1,1309
410.0,Terrier mix,8,1309
410.0,Tibetan Terrier,1,1309
410.0,Toy Fox Terrier,1,1309
410.0,Unknown,191,1309
410.0,"Welsh Corgi, Cardigan",1,1309
410.0,"Welsh Corgi, Pembroke",1,1309
410.0,West High White Terrier,8,1309
410.0,West Highland White Terrier,2,1309
410.0,Wheaton Terrier,1,1309
410.0,Whippet,3,1309
410.0,Wire Fox Terrier,2,1309
410.0,Yorkshire Terrier,126,1309
410.0,Yorkshire Terrier Crossbreed,11,1309
411.0,Akita,4,1893
411.0,Akita Crossbreed,1,1893
411.0,Alaskan Malamute,1,1893
411.0,American Bully,2,1893
411.0,American Eskimo dog,9,1893
411.0,American Foxhound,1,1893
411.0,American Pit Bull Mix / Pit Bull Mix,24,1893
411.0,American Pit Bull Terrier/Pit Bull,37,1893
411.0,American Staffordshire Terrier ,11,1893
411.0,Australian Cattledog,3,1893
411.0,Australian Shepherd,12,1893
411.0,Bassett Hound,2,1893
411.0,Beagle,35,1893
411.0,Beagle Crossbreed,13,1893
411.0,Belgian Sheepdog,1,1893
411.0,Bichon Frise,25,1893
411.0,Bichon Frise Crossbreed,1,1893
411.0,Black and Tan Coonhound,1,1893
411.0,Bluetick Coonhound,1,1893
411.0,Border Collie,4,1893
411.0,Border Collie Crossbreed,1,1893
411.0,Borzoi,1,1893
411.0,Boston Terrier,8,1893
411.0,Boxer,16,1893
411.0,Boxer Crossbreed,1,1893
411.0,Brussels Griffon,1,1893
411.0,"Bull Dog, English",10,1893
411.0,"Bull Dog, French",13,1893
411.0,Bull Terrier,3,1893
411.0,Bulldog,1,1893
411.0,Cairn Terrier,9,1893
411.0,Cane Corso,4,1893
411.0,Cavalier King Charles Spaniel,30,1893
411.0,Chesapeake Bay Retriever,1,1893
411.0,Chihuahua,74,1893
411.0,Chihuahua Crossbreed,4,1893
411.0,Chinese Shar-Pei,1,1893
411.0,Chow Chow,5,1893
411.0,Clumber Spaniel,2,1893
411.0,Cocker Spaniel,25,1893
411.0,Cocker Spaniel Crossbreed,1,1893
411.0,Collie,1,1893
411.0,Collie Crossbreed,4,1893
411.0,"Collie, Border",12,1893
411.0,"Collie, Smooth Coat",2,1893
411.0,"Coonhound, Black and Tan",1,1893
411.0,"Coonhound, Treeing Walker",1,1893
411.0,Coton de Tulear,4,1893
411.0,Dachshund,12,1893
411.0,Dachshund Smooth Coat,10,1893
411.0,Dachshund Smooth Coat Miniature,3,1893
411.0,"Dachshund, Long Haired",3,1893
411.0,"Dachshund, Long Haired Miniature",3,1893
411.0,"Dachshund, Wirehaired",2,1893
411.0,"Dachshund, Wirehaired, Miniature",2,1893
411.0,Dalmatian,4,1893
411.0,Doberman Pinscher,11,1893
411.0,Dogo Argentino,2,1893
411.0,English Cocker Spaniel,1,1893
411.0,Flat-Coated Retriever,3,1893
411.0,French Bulldog,8,1893
411.0,German Longhaired Pointer,1,1893
411.0,German Shepherd Crossbreed,28,1893
411.0,German Shepherd Dog,48,1893
411.0,German Shorthaired Pointer,1,1893
411.0,Golden Retriever,31,1893
411.0,Goldendoodle,2,1893
411.0,Gordon Setter,1,1893
411.0,Great Dane,4,1893
411.0,Great Pyrenees,1,1893
411.0,Greyhound,1,1893
411.0,Havanese,32,1893
411.0,Irish Setter,2,1893
411.0,Italian Greyhound,2,1893
411.0,Jack Russell Terrier,27,1893
411.0,Japanese Chin,1,1893
411.0,Jindo,1,1893
411.0,"Jindo Dog, Korea",4,1893
411.0,Keeshond,1,1893
411.0,Labradoodle,9,1893
411.0,Labrador Retriever,64,1893
411.0,Labrador Retriever Crossbreed,40,1893
411.0,Lhasa Apso,22,1893
411.0,Maltese,121,1893
411.0,Maltese Crossbreed,10,1893
411.0,Maltipoo,7,1893
411.0,"Mastiff, Bull",2,1893
411.0,Miniature Pinscher,5,1893
411.0,Miniature Schnauzer,6,1893
411.0,Morkie,12,1893
411.0,Newfoundland,2,1893
411.0,Norwich Terrier,1,1893
411.0,Papillon,8,1893
411.0,Pekingese,15,1893
411.0,Pembroke Welsh Corgi,1,1893
411.0,Plott,3,1893
411.0,Pointer,5,1893
411.0,"Pointer, German Shorthaired",2,1893
411.0,Pomeranian,32,1893
411.0,Pomeranian Crossbreed,3,1893
411.0,Poodle,17,1893
411.0,Poodle Crossbreed,14,1893
411.0,"Poodle, Miniature",18,1893
411.0,"Poodle, Standard",19,1893
411.0,"Poodle, Toy",24,1893
411.0,Portuguese Water Dog,1,1893
411.0,Pug,11,1893
411.0,Puggle,9,1893
411.0,Rat Terrier,4,1893
411.0,Rhodesian Ridgeback,7,1893
411.0,Rottweiler,19,1893
411.0,Schnauzer Crossbreed,1,1893
411.0,"Schnauzer, Giant",1,1893
411.0,"Schnauzer, Miniature",23,1893
411.0,"Schnauzer, Standard",2,1893
411.0,Scottish Terrier,1,1893
411.0,"Shar-Pei, Chinese",5,1893
411.0,Shetland Sheepdog,7,1893
411.0,Shiba Inu,33,1893
411.0,Shih Tzu,90,1893
411.0,Shih Tzu Crossbreed,15,1893
411.0,Siberian Husky,19,1893
411.0,Siberian Husky Crossbreed,3,1893
411.0,Silky Terrier,4,1893
411.0,Soft Coated Wheaten Terrier,2,1893
411.0,Staffordshire Bull Terrier,5,1893
411.0,Terrier Crossbreed,1,1893
411.0,Terrier mix,7,1893
411.0,Tibetan Terrier,3,1893
411.0,Unknown,342,1893
411.0,Vizsla,2,1893
411.0,Weimaraner,4,1893
411.0,"Welsh Corgi, Pembroke",6,1893
411.0,West High White Terrier,13,1893
411.0,West Highland White Terrier,2,1893
411.0,Wheaton Terrier,2,1893
411.0,Whippet,3,1893
411.0,Wire Fox Terrier,1,1893
411.0,Yorkshire Terrier,98,1893
411.0,Yorkshire Terrier Crossbreed,9,1893
412.0,Airedale Terrier,1,1148
412.0,Akita,6,1148
412.0,American Bully,4,1148
412.0,American Eskimo dog,2,1148
412.0,American Pit Bull Mix / Pit Bull Mix,68,1148
412.0,American Pit Bull Terrier/Pit Bull,81,1148
412.0,American Staffordshire Terrier ,9,1148
412.0,Australian Shepherd,2,1148
412.0,Beagle,13,1148
412.0,Beagle Crossbreed,7,1148
412.0,Belgian Malinois,2,1148
412.0,Bichon Frise,8,1148
412.0,Border Terrier,1,1148
412.0,Boston Terrier,6,1148
412.0,Boxer,6,1148
412.0,Boxer Crossbreed,1,1148
412.0,"Bull Dog, English",4,1148
412.0,"Bull Dog, French",1,1148
412.0,Bull Terrier,2,1148
412.0,Bulldog,2,1148
412.0,Bullmastiff,3,1148
412.0,Cairn Terrier,2,1148
412.0,Cane Corso,8,1148
412.0,Cavalier King Charles Spaniel,4,1148
412.0,Chihuahua,58,1148
412.0,Chihuahua Crossbreed,10,1148
412.0,Chinese Shar-Pei,1,1148
412.0,Chow Chow,3,1148
412.0,Cocker Spaniel,21,1148
412.0,Cocker Spaniel Crossbreed,2,1148
412.0,Collie Crossbreed,1,1148
412.0,"Collie, Border",1,1148
412.0,"Coonhound, Black and Tan",2,1148
412.0,Coton de Tulear,1,1148
412.0,Dachshund,3,1148
412.0,Dachshund Smooth Coat,5,1148
412.0,Dachshund Smooth Coat Miniature,1,1148
412.0,"Dachshund, Long Haired Miniature",1,1148
412.0,Dalmatian,5,1148
412.0,Doberman Pinscher,2,1148
412.0,Dogo Argentino,1,1148
412.0,Dogue de Bordeaux,1,1148
412.0,French Bulldog,3,1148
412.0,German Shepherd Crossbreed,15,1148
412.0,German Shepherd Dog,24,1148
412.0,German Shorthaired Pointer,1,1148
412.0,Golden Retriever,5,1148
412.0,Great Dane,2,1148
412.0,Greyhound,1,1148
412.0,Havanese,10,1148
412.0,Jack Russell Terrier,16,1148
412.0,Jindo,1,1148
412.0,Labradoodle,1,1148
412.0,Labrador Retriever,22,1148
412.0,Labrador Retriever Crossbreed,20,1148
412.0,Lhasa Apso,6,1148
412.0,Maltese,57,1148
412.0,Maltese Crossbreed,9,1148
412.0,Maltipoo,5,1148
412.0,Mastiff,1,1148
412.0,"Mastiff, Bull",3,1148
412.0,"Mastiff, Neapolitan",2,1148
412.0,Miniature Pinscher,8,1148
412.0,Miniature Schnauzer,1,1148
412.0,Morkie,6,1148
412.0,Norwich Terrier,1,1148
412.0,Papillon,2,1148
412.0,Parson Russell Terrier,3,1148
412.0,Pekingese,6,1148
412.0,Perro de Presa Canario,1,1148
412.0,Pointer,1,1148
412.0,Pomeranian,24,1148
412.0,Poodle,13,1148
412.0,Poodle Crossbreed,8,1148
412.0,"Poodle, Miniature",9,1148
412.0,"Poodle, Standard",6,1148
412.0,"Poodle, Toy",10,1148
412.0,Pug,4,1148
412.0,Pug Crossbreed,1,1148
412.0,Puggle,5,1148
412.0,Rat Terrier,3,1148
412.0,Rottweiler,25,1148
412.0,Rottweiler Crossbreed,6,1148
412.0,Schipperke,1,1148
412.0,Schnauzer Crossbreed,1,1148
412.0,"Schnauzer, Miniature",11,1148
412.0,"Schnauzer, Miniature Crossbreed",1,1148
412.0,"Schnauzer, Standard",3,1148
412.0,Scottish Terrier,1,1148
412.0,"Shar-Pei, Chinese",1,1148
412.0,Shiba Inu,16,1148
412.0,Shiba Inu Crossbreed,1,1148
412.0,Shih Tzu,102,1148
412.0,Shih Tzu Crossbreed,17,1148
412.0,Siberian Husky,15,1148
412.0,Silky Terrier,1,1148
412.0,Soft Coated Wheaten Terrier,1,1148
412.0,Staffordshire Bull Terrier,6,1148
412.0,Terrier Crossbreed,2,1148
412.0,Terrier mix,6,1148
412.0,Tibetan Terrier,1,1148
412.0,Toy Fox Terrier,2,1148
412.0,Unknown,114,1148
412.0,West High White Terrier,3,1148
412.0,West Highland White Terrier,1,1148
412.0,Whippet,2,1148
412.0,Wire Fox Terrier,1,1148
412.0,Xoloitzcuintli,1,1148
412.0,Yorkshire Terrier,116,1148
412.0,Yorkshire Terrier Crossbreed,12,1148
413.0,Akita,2,1377
413.0,Akita Crossbreed,1,1377
413.0,American Bully,1,1377
413.0,American Eskimo dog,2,1377
413.0,American Pit Bull Mix / Pit Bull Mix,36,1377
413.0,American Pit Bull Terrier/Pit Bull,52,1377
413.0,American Staffordshire Terrier ,10,1377
413.0,Australian Cattle Dog,1,1377
413.0,Australian Cattledog,4,1377
413.0,Australian Shepherd,12,1377
413.0,Australian Silky Terrier,1,1377
413.0,Australian Terrier,1,1377
413.0,Basenji,2,1377
413.0,Bassett Hound,1,1377
413.0,Beagle,23,1377
413.0,Beagle Crossbreed,6,1377
413.0,Bernese Mountain Dog,2,1377
413.0,Bichon Frise,19,1377
413.0,Black and Tan Coonhound,1,1377
413.0,Border Collie,2,1377
413.0,Border Terrier,1,1377
413.0,Boston Terrier,8,1377
413.0,Boxer,24,1377
413.0,Brittany Spaniel,1,1377
413.0,Brussels Griffon,1,1377
413.0,"Bull Dog, American",1,1377
413.0,"Bull Dog, English",17,1377
413.0,"Bull Dog, French",3,1377
413.0,Bull Terrier,4,1377
413.0,Bulldog,4,1377
413.0,Bullmastiff,1,1377
413.0,Cairn Terrier,6,1377
413.0,Cane Corso,7,1377
413.0,Cardigan Welsh Corgi,1,1377
413.0,Cavalier King Charles Spaniel,17,1377
413.0,Chesapeake Bay Retriever,1,1377
413.0,Chihuahua,43,1377
413.0,Chihuahua Crossbreed,4,1377
413.0,Chinese Shar-Pei,1,1377
413.0,Chow Chow,6,1377
413.0,Cocker Spaniel,37,1377
413.0,Collie,1,1377
413.0,Collie Crossbreed,3,1377
413.0,"Collie, Border",5,1377
413.0,"Collie, Rough Coat",1,1377
413.0,"Coonhound, Black and Tan",2,1377
413.0,Dachshund,1,1377
413.0,Dachshund Crossbreed,3,1377
413.0,Dachshund Smooth Coat,5,1377
413.0,Dachshund Smooth Coat Miniature,1,1377
413.0,"Dachshund, Long Haired",1,1377
413.0,"Dachshund, Long Haired Miniature",1,1377
413.0,Dalmatian,2,1377
413.0,Doberman Pinscher,2,1377
413.0,English Foxhound,1,1377
413.0,English Setter,1,1377
413.0,French Bulldog,1,1377
413.0,German Shepherd Crossbreed,20,1377
413.0,German Shepherd Dog,32,1377
413.0,Golden Retriever,20,1377
413.0,Goldendoodle,3,1377
413.0,Great Dane,2,1377
413.0,Greyhound,5,1377
413.0,Havanese,11,1377
413.0,Italian Greyhound,1,1377
413.0,Jack Russell Terrier,16,1377
413.0,Japanese Chin/Spaniel,2,1377
413.0,"Jindo Dog, Korea",1,1377
413.0,Labrador Retriever,51,1377
413.0,Labrador Retriever Crossbreed,37,1377
413.0,Lhasa Apso,9,1377
413.0,Maltese,70,1377
413.0,Maltese Crossbreed,6,1377
413.0,Maltipoo,4,1377
413.0,Mastiff,1,1377
413.0,"Mastiff, Bull",3,1377
413.0,"Mastiff, French (Dogue de Bordeaux)",2,1377
413.0,"Mastiff, Old English",1,1377
413.0,Miniature Pinscher,9,1377
413.0,Miniature Schnauzer,3,1377
413.0,Morkie,3,1377
413.0,Newfoundland,2,1377
413.0,Norwegian Elkhound,1,1377
413.0,Norwich Terrier,1,1377
413.0,Papillon,5,1377
413.0,Parson Russell Terrier,1,1377
413.0,Pekingese,3,1377
413.0,Pointer,5,1377
413.0,Pomeranian,35,1377
413.0,Pomeranian Crossbreed,1,1377
413.0,Poodle,12,1377
413.0,Poodle Crossbreed,12,1377
413.0,"Poodle, Miniature",8,1377
413.0,"Poodle, Standard",11,1377
413.0,"Poodle, Toy",9,1377
413.0,Pug,8,1377
413.0,Puggle,9,1377
413.0,Puli,1,1377
413.0,Rhodesian Ridgeback,2,1377
413.0,Rottweiler,15,1377
413.0,Rottweiler Crossbreed,2,1377
413.0,Saint Bernard,1,1377
413.0,"Schnauzer, Giant",1,1377
413.0,"Schnauzer, Miniature",9,1377
413.0,"Schnauzer, Standard",1,1377
413.0,Scottish Terrier,2,1377
413.0,Shetland Sheepdog,10,1377
413.0,Shiba Inu,3,1377
413.0,Shih Tzu,102,1377
413.0,Shih Tzu Crossbreed,9,1377
413.0,Siberian Husky,16,1377
413.0,Silky Terrier,1,1377
413.0,Staffordshire Bull Terrier,2,1377
413.0,Terrier Crossbreed,3,1377
413.0,Terrier mix,6,1377
413.0,Tibetan Terrier,1,1377
413.0,Unknown,214,1377
413.0,Weimaraner,4,1377
413.0,"Welsh Corgi, Cardigan",1,1377
413.0,West High White Terrier,3,1377
413.0,West Highland White Terrier,1,1377
413.0,Wheaton Terrier,6,1377
413.0,Wirehaired Pointing Griffon,1,1377
413.0,Xoloitzcuintli,1,1377
413.0,Yorkshire Terrier,109,1377
413.0,Yorkshire Terrier Crossbreed,17,1377
414.0,Airedale Terrier,2,1087
414.0,Akita,3,1087
414.0,American Bully,11,1087
414.0,American Eskimo dog,5,1087
414.0,American Hairless Terrier,1,1087
414.0,American Pit Bull Mix / Pit Bull Mix,25,1087
414.0,American Pit Bull Terrier/Pit Bull,49,1087
414.0,American Staffordshire Terrier ,16,1087
414.0,Australian Cattledog,1,1087
414.0,Australian Shepherd,7,1087
414.0,Australian Silky Terrier,1,1087
414.0,Basset Hound,1,1087
414.0,Bassett Hound,2,1087
414.0,Beagle,13,1087
414.0,Beagle Crossbreed,5,1087
414.0,Belgian Malinois,1,1087
414.0,Bichon Frise,10,1087
414.0,Bichon Frise Crossbreed,1,1087
414.0,Biewer Terrier,1,1087
414.0,Border Collie,2,1087
414.0,Border Terrier,1,1087
414.0,Boston Terrier,2,1087
414.0,Boxer,6,1087
414.0,Brittany,1,1087
414.0,Brussels Griffon,3,1087
414.0,"Bull Dog, American",1,1087
414.0,"Bull Dog, English",12,1087
414.0,"Bull Dog, French",3,1087
414.0,Bull Terrier,3,1087
414.0,Bulldog,5,1087
414.0,Cairn Terrier,2,1087
414.0,Cane Corso,2,1087
414.0,Cavalier King Charles Spaniel,2,1087
414.0,Chesapeake Bay Retriever,3,1087
414.0,Chihuahua,50,1087
414.0,Chihuahua Crossbreed,11,1087
414.0,Chow Chow,3,1087
414.0,Cocker Spaniel,13,1087
414.0,Cocker Spaniel Crossbreed,1,1087
414.0,"Collie, Border",2,1087
414.0,"Coonhound, Black and Tan",1,1087
414.0,Coton de Tulear,1,1087
414.0,Dachshund,2,1087
414.0,Dachshund Crossbreed,2,1087
414.0,Dachshund Smooth Coat,4,1087
414.0,Dachshund Smooth Coat Miniature,2,1087
414.0,"Dachshund, Long Haired",3,1087
414.0,"Dachshund, Long Haired Miniature",1,1087
414.0,Dalmatian,1,1087
414.0,Doberman Pinscher,1,1087
414.0,English Cocker Spaniel,1,1087
414.0,French Bulldog,1,1087
414.0,German Shepherd Crossbreed,13,1087
414.0,German Shepherd Dog,22,1087
414.0,Golden Retriever,17,1087
414.0,Goldendoodle,4,1087
414.0,Havanese,11,1087
414.0,Hovawart,1,1087
414.0,Irish Terrier,1,1087
414.0,Jack Russell Terrier,19,1087
414.0,Keeshond,1,1087
414.0,Labradoodle,2,1087
414.0,Labrador Retriever,49,1087
414.0,Labrador Retriever Crossbreed,36,1087
414.0,Lhasa Apso,14,1087
414.0,Maltese,34,1087
414.0,Maltese Crossbreed,9,1087
414.0,Maltipoo,3,1087
414.0,Mastiff,2,1087
414.0,"Mastiff, Bull",2,1087
414.0,Miniature Pinscher,8,1087
414.0,Miniature Schnauzer,3,1087
414.0,Morkie,3,1087
414.0,Papillon,2,1087
414.0,Pekingese,4,1087
414.0,Pembroke Welsh Corgi,1,1087
414.0,Petit Basset Griffon Vendeen,1,1087
414.0,Plott,1,1087
414.0,Pointer,3,1087
414.0,Pomeranian,20,1087
414.0,Poodle,9,1087
414.0,Poodle Crossbreed,6,1087
414.0,"Poodle, Miniature",12,1087
414.0,"Poodle, Standard",9,1087
414.0,"Poodle, Toy",17,1087
414.0,Pug,18,1087
414.0,Pug Crossbreed,1,1087
414.0,Puggle,5,1087
414.0,Puli,2,1087
414.0,Rhodesian Ridgeback,1,1087
414.0,Rottweiler,11,1087
414.0,Rottweiler Crossbreed,1,1087
414.0,Saint Bernard,2,1087
414.0,Schnauzer Crossbreed,2,1087
414.0,"Schnauzer, Standard",2,1087
414.0,Sealyham Terrier,1,1087
414.0,"Shar-Pei, Chinese",3,1087
414.0,Shiba Inu,12,1087
414.0,Shih Tzu,84,1087
414.0,Shih Tzu Crossbreed,13,1087
414.0,Siberian Husky,6,1087
414.0,Siberian Husky Crossbreed,1,1087
414.0,Silky Terrier,3,1087
414.0,Soft Coated Wheaten Terrier,1,1087
414.0,Staffordshire Bull Terrier,1,1087
414.0,Terrier mix,3,1087
414.0,Unknown,171,1087
414.0,Vizsla,3,1087
414.0,Weimaraner,1,1087
414.0,"Welsh Corgi, Pembroke",2,1087
414.0,West High White Terrier,2,1087
414.0,Wheaton Terrier,3,1087
414.0,Whippet,2,1087
414.0,Yorkshire Terrier,75,1087
414.0,Yorkshire Terrier Crossbreed,13,1087
482.0,Jack Russell Terrier,1,1
501.0,Akita Crossbreed,2,3284
501.0,Alaskan Malamute,7,3284
501.0,American Bully,8,3284
501.0,American Eskimo dog,18,3284
501.0,American Pit Bull Mix / Pit Bull Mix,142,3284
501.0,American Pit Bull Terrier/Pit Bull,135,3284
501.0,American Staffordshire Terrier ,34,3284
